,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,rating_numerator,rating_denominator,name,retweet_count,favorite_count,breed,stage
1079,707776935007539200,0,0,2016-03-10 03:55:45,Twitter for iPhone,11,10,Sadie,1001,3418,miniature_pinscher,None
1080,707741517457260545,0,0,2016-03-10 01:35:01,Twitter for iPhone,10,10,None,646,2601,whippet,None
1082,707610948723478529,0,0,2016-03-09 16:56:11,Twitter for iPhone,12,10,Harper,6782,17668,golden_retriever,None
1083,707420581654872064,0,0,2016-03-09 04:19:44,Twitter for iPhone,4,10,Keurig,730,2373,kuvasz,None
1085,707387676719185920,0,0,2016-03-09 02:08:59,Twitter for iPhone,10,10,Clarkus,1373,3649,Chihuahua,None
1086,707377100785885184,0,0,2016-03-09 01:26:57,Twitter for iPhone,9,10,None,1144,3423,golden_retriever,None
1088,707297311098011648,0,0,2016-03-08 20:09:54,Twitter for iPhone,10,10,Cassie,836,2882,Blenheim_spaniel,None
1089,707059547140169728,0,0,2016-03-08 04:25:07,Twitter for iPhone,11,10,Cupcake,713,2691,Samoyed,None
1090,707038192327901184,0,0,2016-03-08 03:00:15,Twitter for iPhone,10,10,Kathmandu,842,2281,pug,None
1091,707021089608753152,0,0,2016-03-08 01:52:18,Twitter for iPhone,12,10,Tucker,1447,4243,cocker_spaniel,None
1092,707014260413456384,0,0,2016-03-08 01:25:10,Twitter for iPhone,11,10,Ellie,627,2402,Chihuahua,None
1094,706681918348251136,0,0,2016-03-07 03:24:33,Twitter for iPhone,12,10,Katie,1024,3463,toy_poodle,None
1095,706644897839910912,0,0,2016-03-07 00:57:27,Twitter for iPhone,9,10,Shadow,1158,2687,Chihuahua,None
1097,706538006853918722,0,0,2016-03-06 17:52:42,Twitter for iPhone,11,10,Oliver,1491,3598,chow,None
1098,706516534877929472,0,0,2016-03-06 16:27:23,Twitter for iPhone,12,10,None,1096,3226,golden_retriever,None
1099,706346369204748288,0,0,2016-03-06 05:11:12,Twitter for iPhone,12,10,Koda,972,3594,Tibetan_mastiff,None
1101,706291001778950144,0,0,2016-03-06 01:31:11,Twitter for iPhone,11,10,None,495,1774,Border_terrier,None
1102,706265994973601792,0,0,2016-03-05 23:51:49,Twitter for iPhone,11,10,Kara,974,2851,papillon,None
1103,706166467411222528,0,0,2016-03-05 17:16:20,Twitter for iPhone,7,10,Dexter,1705,5365,Samoyed,None
1105,705970349788291072,0,0,2016-03-05 04:17:02,Twitter for iPhone,12,10,Lucy,941,3271,golden_retriever,None
1106,705898680587526145,0,0,2016-03-04 23:32:15,Twitter for iPhone,10,10,Max,588,2474,collie,None
1108,705591895322394625,0,0,2016-03-04 03:13:11,Twitter for iPhone,11,10,None,1219,3305,basenji,None
1109,705475953783398401,0,0,2016-03-03 19:32:29,Twitter for iPhone,12,10,Zara,974,3077,golden_retriever,None
1110,705442520700944385,0,0,2016-03-03 17:19:38,Twitter for iPhone,12,10,Cooper,1738,4635,Great_Pyrenees,None
1112,705239209544720384,0,0,2016-03-03 03:51:44,Twitter for iPhone,11,10,Jimothy,789,3117,Chihuahua,None
1113,705223444686888960,0,0,2016-03-03 02:49:06,Twitter for iPhone,9,10,Bode,853,2684,Chesapeake_Bay_retriever,None
1114,705102439679201280,0,0,2016-03-02 18:48:16,Twitter for iPhone,10,10,Terrenth,538,2241,collie,None
1115,705066031337840642,0,0,2016-03-02 16:23:36,Twitter for iPhone,12,10,Reese,639,2259,Airedale,None
1116,704871453724954624,667152164079423488,4196983835,2016-03-02 03:30:25,Twitter for iPhone,12,10,None,1175,4438,Norfolk_terrier,None
1118,704847917308362754,0,0,2016-03-02 01:56:53,Twitter for iPhone,12,10,None,1626,5317,golden_retriever,None
1121,704499785726889984,0,0,2016-03-01 02:53:32,Twitter for iPhone,12,10,None,1059,3055,Chihuahua,None
1122,704480331685040129,0,0,2016-03-01 01:36:14,Twitter for iPhone,11,10,Lucia,1119,3534,Samoyed,None
1123,704364645503647744,0,0,2016-02-29 17:56:32,Twitter for iPhone,12,10,Bisquick,3765,8367,Pembroke,None
1127,703774238772166656,0,0,2016-02-28 02:50:28,Twitter for iPhone,10,10,None,492,1912,Labrador_retriever,None
1128,703769065844768768,0,0,2016-02-28 02:29:55,Twitter for iPhone,10,10,None,1203,3423,boxer,None
1133,703382836347330562,0,0,2016-02-27 00:55:11,Twitter for iPhone,12,10,Charlie,1197,3657,golden_retriever,None
1134,703356393781329922,0,0,2016-02-26 23:10:06,Twitter for iPhone,9,10,Socks,408,1996,Border_collie,None
1139,702684942141153280,0,0,2016-02-25 02:42:00,Twitter for iPhone,11,10,Lucy,1147,3360,golden_retriever,None
1140,702671118226825216,0,0,2016-02-25 01:47:04,Twitter for iPhone,10,10,Rambo,597,2295,bloodhound,None
1143,702321140488925184,0,0,2016-02-24 02:36:23,Twitter for iPhone,12,10,None,1095,3423,West_Highland_white_terrier,None
1144,702276748847800320,0,0,2016-02-23 23:39:59,Twitter for iPhone,11,10,None,809,2575,Boston_bull,None
1146,701981390485725185,0,0,2016-02-23 04:06:20,Twitter for iPhone,12,10,Fiji,1051,3598,Pomeranian,None
1147,701952816642965504,0,0,2016-02-23 02:12:47,Twitter for iPhone,11,10,Rilo,1082,3980,toy_poodle,None
1148,701889187134500865,0,0,2016-02-22 21:59:57,Twitter for iPhone,11,10,Bilbo,1458,3699,French_bulldog,None
1149,701601587219795968,0,0,2016-02-22 02:57:08,Twitter for iPhone,10,10,Coopson,484,2180,Chihuahua,None
1150,701570477911896070,0,0,2016-02-22 00:53:31,Twitter for iPhone,9,10,Yoda,989,2936,Yorkshire_terrier,None
1152,701214700881756160,0,0,2016-02-21 01:19:47,Twitter for iPhone,12,10,None,5425,12749,Chihuahua,None
1153,700890391244103680,0,0,2016-02-20 03:51:05,Twitter for iPhone,11,10,Chet,609,2306,schipperke,None
1155,700847567345688576,0,0,2016-02-20 01:00:55,Twitter for iPhone,10,10,Crouton,528,2531,Rhodesian_ridgeback,None
1158,700518061187723268,0,0,2016-02-19 03:11:35,Twitter for iPhone,10,10,Vincent,850,2752,American_Staffordshire_terrier,None
1159,700505138482569216,0,0,2016-02-19 02:20:14,Twitter for iPhone,12,10,Kaia,602,2379,Norwegian_elkhound,None
1160,700462010979500032,0,0,2016-02-18 23:28:52,Twitter for iPhone,6,10,Murphy,1909,4319,Pomeranian,None
1161,700167517596164096,0,0,2016-02-18 03:58:39,Twitter for iPhone,10,10,Dotsy,790,2757,beagle,None
1165,700029284593901568,0,0,2016-02-17 18:49:22,Twitter for iPhone,10,10,Coops,620,2155,West_Highland_white_terrier,None
1166,700002074055016451,0,0,2016-02-17 17:01:14,Twitter for iPhone,9,10,Thumas,1422,3455,Chihuahua,None
1168,699788877217865730,0,0,2016-02-17 02:54:04,Twitter for iPhone,12,10,Nala,527,2334,Border_terrier,None
1169,699779630832685056,0,0,2016-02-17 02:17:19,Twitter for iPhone,10,10,None,1319,2885,malinois,None
1170,699775878809702401,0,0,2016-02-17 02:02:25,Twitter for iPhone,11,10,Fillup,640,2041,Dandie_Dinmont,None
1172,699446877801091073,0,0,2016-02-16 04:15:05,Twitter for iPhone,12,10,Archie,2769,6199,Pembroke,None
1174,699423671849451520,0,0,2016-02-16 02:42:52,Twitter for iPhone,10,10,None,349,1433,pug,None
1175,699413908797464576,0,0,2016-02-16 02:04:04,Twitter for iPhone,11,10,Miley,652,2162,Samoyed,None
1176,699370870310113280,0,0,2016-02-15 23:13:03,Twitter for iPhone,11,10,Calbert,462,1964,cairn,None
1177,699323444782047232,0,0,2016-02-15 20:04:36,Twitter for iPhone,10,10,None,915,3304,Labrador_retriever,None
1179,699079609774645248,0,0,2016-02-15 03:55:41,Twitter for iPhone,8,10,Reagan,694,2559,schipperke,None
1180,699072405256409088,0,0,2016-02-15 03:27:04,Twitter for iPhone,12,10,None,1260,3134,Shih-Tzu,None
1182,698989035503689728,0,0,2016-02-14 21:55:47,Twitter for iPhone,13,10,Oliver,1041,3524,Norfolk_terrier,None
1183,698953797952008193,0,0,2016-02-14 19:35:46,Twitter for iPhone,11,10,CeCe,958,2818,Italian_greyhound,None
1184,698907974262222848,0,0,2016-02-14 16:33:40,Twitter for iPhone,10,10,None,660,2645,German_short-haired_pointer,None
1185,698710712454139905,0,0,2016-02-14 03:29:49,Twitter for iPhone,10,10,Cuddles,724,2578,Samoyed,None
1186,698703483621523456,0,0,2016-02-14 03:01:06,Twitter for iPhone,7,10,Rusty,402,1516,Brittany_spaniel,None
1187,698635131305795584,0,0,2016-02-13 22:29:29,Twitter for iPhone,12,10,None,360,1344,Samoyed,None
1188,698549713696649216,0,0,2016-02-13 16:50:04,Twitter for iPhone,9,10,Claude,655,2426,French_bulldog,None
1189,698355670425473025,0,0,2016-02-13 03:59:01,Twitter for iPhone,10,10,Jessiga,480,1949,pug,None
1190,698342080612007937,0,0,2016-02-13 03:05:01,Twitter for iPhone,11,10,Maximus,1005,2357,boxer,None
1191,698262614669991936,0,0,2016-02-12 21:49:15,Twitter for iPhone,11,10,Franklin,2127,4952,Italian_greyhound,None
1192,698195409219559425,0,0,2016-02-12 17:22:12,Twitter for iPhone,9,10,Beau,6315,17490,Labrador_retriever,None
1193,698178924120031232,0,0,2016-02-12 16:16:41,Twitter for iPhone,10,10,Lily,787,2921,Chesapeake_Bay_retriever,None
1194,697995514407682048,0,0,2016-02-12 04:07:53,Twitter for iPhone,11,10,None,354,1599,Staffordshire_bullterrier,None
1195,697990423684476929,0,0,2016-02-12 03:47:39,Twitter for iPhone,11,10,Doug,1374,3427,Pembroke,None
1196,697943111201378304,0,0,2016-02-12 00:39:39,Twitter for iPhone,10,10,Cassie,727,2499,Great_Dane,None
1200,697575480820686848,0,0,2016-02-11 00:18:49,Twitter for iPhone,8,10,Ole,528,2129,whippet,None
1202,697463031882764288,0,0,2016-02-10 16:51:59,Twitter for iPhone,4,10,None,1462,3551,Labrador_retriever,None
1203,697270446429966336,0,0,2016-02-10 04:06:43,Twitter for iPhone,10,10,Bentley,1974,4877,toy_poodle,None
1205,697255105972801536,0,0,2016-02-10 03:05:46,Twitter for iPhone,10,10,Charlie,1229,3145,Great_Dane,None
1206,697242256848379904,0,0,2016-02-10 02:14:42,Twitter for iPhone,10,10,Oakley,707,2623,Eskimo_dog,None
1207,696900204696625153,0,0,2016-02-09 03:35:31,Twitter for iPhone,12,10,Rosie,1084,3324,Chihuahua,None
1208,696894894812565505,0,0,2016-02-09 03:14:25,Twitter for iPhone,9,10,None,711,2435,Appenzeller,None
1209,696886256886657024,0,0,2016-02-09 02:40:05,Twitter for iPhone,12,10,None,1904,5051,kuvasz,None
1211,696754882863349760,0,0,2016-02-08 17:58:03,Twitter for iPhone,10,10,Reptar,377,1537,toy_poodle,None
1213,696488710901260288,0,0,2016-02-08 00:20:23,Twitter for iPhone,12,10,None,1092,2652,briard,None
1214,696405997980676096,0,0,2016-02-07 18:51:43,Twitter for iPhone,7,10,Berb,1208,3351,borzoi,None
1215,695816827381944320,0,0,2016-02-06 03:50:33,Twitter for iPhone,11,10,None,1237,3140,Pomeranian,None
1216,695794761660297217,0,0,2016-02-06 02:22:53,Twitter for iPhone,13,10,Wyatt,826,3323,Samoyed,None
1217,695767669421768709,675349384339542016,4196983835,2016-02-06 00:35:13,Twitter for iPhone,13,10,None,791,1956,soft-coated_wheaten_terrier,None
1218,695629776980148225,0,0,2016-02-05 15:27:17,Twitter for iPhone,8,10,Calvin,2224,4761,Old_English_sheepdog,None
1220,695409464418041856,0,0,2016-02-05 00:51:51,Twitter for iPhone,10,10,Bob,3787,9018,pug,None
1221,695314793360662529,0,0,2016-02-04 18:35:39,Twitter for iPhone,10,10,Colin,1555,3796,Maltese_dog,None
1225,695051054296211456,0,0,2016-02-04 01:07:39,Twitter for iPhone,6,10,Brian,835,2780,Boston_bull,None
1229,694352839993344000,0,0,2016-02-02 02:53:12,Twitter for iPhone,10,10,Oliviér,660,2131,Australian_terrier,None
1231,694206574471057408,0,0,2016-02-01 17:11:59,Twitter for iPhone,10,10,None,2155,4368,Shih-Tzu,None
1232,694183373896572928,0,0,2016-02-01 15:39:48,Twitter for iPhone,9,10,Lola,986,3078,Pekinese,None
1233,694001791655137281,0,0,2016-02-01 03:38:15,Twitter for iPhone,11,10,Chester,1091,3548,Pembroke,None
1234,693942351086120961,0,0,2016-01-31 23:42:03,Twitter for iPhone,10,10,Kobe,388,1808,groenendael,None
1236,693642232151285760,0,0,2016-01-31 03:49:30,Twitter for iPhone,9,10,Freddery,438,2649,Scottish_deerhound,None
1238,693622659251335168,0,0,2016-01-31 02:31:43,Twitter for iPhone,10,10,None,389,1615,malamute,None
1241,693280720173801472,0,0,2016-01-30 03:52:58,Twitter for iPhone,10,10,Sadie,1312,3513,Labrador_retriever,None
1243,693231807727280129,0,0,2016-01-30 00:38:37,Twitter for iPhone,9,10,Bodie,777,2993,vizsla,None
1244,693155686491000832,0,0,2016-01-29 19:36:08,Twitter for iPhone,12,10,Dunkin,3394,8234,Shih-Tzu,None
1245,693109034023534592,0,0,2016-01-29 16:30:45,Twitter for iPhone,11,10,None,650,1790,cocker_spaniel,None
1247,692919143163629568,0,0,2016-01-29 03:56:12,Twitter for iPhone,9,10,None,792,2781,Saint_Bernard,None
1249,692901601640583168,0,0,2016-01-29 02:46:29,Twitter for iPhone,10,10,None,641,1863,soft-coated_wheaten_terrier,None
1250,692894228850999298,0,0,2016-01-29 02:17:12,Twitter for iPhone,10,10,Tupawc,858,2375,German_short-haired_pointer,None
1253,692568918515392513,0,0,2016-01-28 04:44:32,Twitter for iPhone,12,10,Chester,1629,4543,golden_retriever,None
1254,692535307825213440,0,0,2016-01-28 02:30:58,Twitter for iPhone,10,10,Amber,1441,3339,pug,None
1255,692530551048294401,0,0,2016-01-28 02:12:04,Twitter for iPhone,10,10,Cody,440,1930,Siberian_husky,None
1258,692158366030913536,0,0,2016-01-27 01:33:08,Twitter for iPhone,10,10,Edgar,842,2245,pug,None
1259,692142790915014657,692041934689402880,4196983835,2016-01-27 00:31:15,Twitter for iPhone,13,10,None,416,1717,toy_poodle,None
1260,692017291282812928,0,0,2016-01-26 16:12:33,Twitter for iPhone,9,10,Kingsley,1008,2990,Tibetan_terrier,None
1262,691756958957883396,0,0,2016-01-25 22:58:05,Twitter for iPhone,10,10,None,1084,3019,Saint_Bernard,None
1263,691675652215414786,0,0,2016-01-25 17:35:00,Twitter for iPhone,10,10,Richie,535,2029,Chihuahua,None
1264,691483041324204033,0,0,2016-01-25 04:49:38,Twitter for iPhone,5,10,None,598,2479,bloodhound,None
1265,691459709405118465,0,0,2016-01-25 03:16:56,Twitter for iPhone,12,10,Leo,1221,4237,Shetland_sheepdog,None
1266,691444869282295808,0,0,2016-01-25 02:17:57,Twitter for iPhone,12,10,Bailey,894,2771,Bernese_mountain_dog,None
1267,691416866452082688,0,0,2016-01-25 00:26:41,Twitter for iPhone,13,10,None,8129,20165,Lakeland_terrier,None
1268,691321916024623104,0,0,2016-01-24 18:09:23,Twitter for iPhone,11,10,Molly,701,2688,Rottweiler,None
1269,691096613310316544,0,0,2016-01-24 03:14:07,Twitter for iPhone,11,10,None,936,3087,borzoi,None
1274,690735892932222976,0,0,2016-01-23 03:20:44,Twitter for iPhone,13,10,Peaches,1353,3947,golden_retriever,None
1275,690728923253055490,0,0,2016-01-23 02:53:03,Twitter for iPhone,8,10,Vinscent,549,2264,kuvasz,None
1276,690690673629138944,0,0,2016-01-23 00:21:03,Twitter for iPhone,10,10,Cedrick,847,2426,Maltese_dog,None
1277,690649993829576704,0,0,2016-01-22 21:39:24,Twitter for iPhone,11,10,Hazel,296,1366,Mexican_hairless,None
1278,690597161306841088,0,0,2016-01-22 18:09:28,Twitter for iPhone,11,10,Lolo,639,2049,Lhasa,None
1279,690400367696297985,0,0,2016-01-22 05:07:29,Twitter for iPhone,10,10,Eriq,479,1958,Pembroke,None
1280,690374419777196032,0,0,2016-01-22 03:24:22,Twitter for iPhone,11,10,Phred,913,3409,kuvasz,None
1283,690021994562220032,0,0,2016-01-21 04:03:58,Twitter for iPhone,10,10,Geoff,1100,2912,malamute,None
1285,690005060500217858,0,0,2016-01-21 02:56:40,Twitter for iPhone,10,10,None,1792,3838,Samoyed,None
1286,689999384604450816,0,0,2016-01-21 02:34:07,Twitter for iPhone,10,10,Covach,396,1493,standard_poodle,None
1287,689977555533848577,0,0,2016-01-21 01:07:23,Twitter for iPhone,12,10,None,475,1432,Labrador_retriever,None
1289,689877686181715968,0,0,2016-01-20 18:30:32,Twitter for iPhone,9,10,Durg,1254,3165,Old_English_sheepdog,None
1290,689835978131935233,0,0,2016-01-20 15:44:48,Twitter for iPhone,11,10,Fynn,799,2258,collie,None
1291,689661964914655233,0,0,2016-01-20 04:13:20,Twitter for iPhone,12,10,Luca,987,3351,Italian_greyhound,None
1294,689599056876867584,0,0,2016-01-20 00:03:21,Twitter for iPhone,11,10,None,5881,12142,cocker_spaniel,None
1295,689557536375177216,0,0,2016-01-19 21:18:22,Twitter for iPhone,12,10,None,488,2139,Eskimo_dog,None
1296,689517482558820352,0,0,2016-01-19 18:39:13,Twitter for iPhone,12,10,Carl,1519,3551,Pembroke,None
1298,689283819090870273,0,0,2016-01-19 03:10:43,Twitter for iPhone,9,10,Chipson,1171,3436,Scotch_terrier,None
1299,689280876073582592,0,0,2016-01-19 02:59:01,Twitter for iPhone,10,10,Herald,756,2082,Chihuahua,None
1300,689275259254616065,0,0,2016-01-19 02:36:42,Twitter for iPhone,10,10,Lucky,260,1210,American_Staffordshire_terrier,None
1305,688898160958271489,0,0,2016-01-18 01:38:15,Twitter for iPhone,10,10,None,839,2203,Ibizan_hound,None
1307,688828561667567616,0,0,2016-01-17 21:01:41,Twitter for iPhone,9,10,Brad,396,1441,Cardigan,None
1308,688804835492233216,0,0,2016-01-17 19:27:24,Twitter for iPhone,12,10,None,206,1007,malinois,None
1309,688789766343622656,0,0,2016-01-17 18:27:32,Twitter for iPhone,8,10,Pubert,704,2321,American_Staffordshire_terrier,None
1310,688547210804498433,0,0,2016-01-17 02:23:42,Twitter for iPhone,9,10,Frönq,744,2735,papillon,None
1312,688385280030670848,0,0,2016-01-16 15:40:14,Twitter for iPhone,12,10,Louis,4722,9695,golden_retriever,None
1316,688064179421470721,0,0,2016-01-15 18:24:18,Twitter for iPhone,11,10,Kilo,381,1807,Eskimo_dog,None
1317,687826841265172480,0,0,2016-01-15 02:41:12,Twitter for iPhone,12,10,Louis,1195,2852,Pomeranian,None
1319,687807801670897665,0,0,2016-01-15 01:25:33,Twitter for iPhone,11,10,Trooper,744,2506,Staffordshire_bullterrier,None
1321,687664829264453632,0,0,2016-01-14 15:57:26,Twitter for iPhone,11,10,Opal,541,2022,pug,None
1322,687494652870668288,0,0,2016-01-14 04:41:12,Twitter for iPhone,7,10,Marq,610,1991,Rottweiler,None
1323,687480748861947905,0,0,2016-01-14 03:45:57,Twitter for iPhone,12,10,None,256,1666,English_springer,None
1325,687460506001633280,0,0,2016-01-14 02:25:31,Twitter for iPhone,10,10,Kramer,576,2142,Boston_bull,None
1326,687317306314240000,0,0,2016-01-13 16:56:30,Twitter for iPhone,11,10,Tyrone,9704,20977,Shih-Tzu,None
1328,687127927494963200,0,0,2016-01-13 04:23:58,Twitter for iPhone,9,10,Gordon,2434,5708,pug,None
1329,687124485711986689,0,0,2016-01-13 04:10:18,Twitter for iPhone,11,10,Samson,533,2264,beagle,None
1330,687109925361856513,0,0,2016-01-13 03:12:26,Twitter for iPhone,11,10,Baxter,2617,6073,borzoi,None
1335,686730991906516992,0,0,2016-01-12 02:06:41,Twitter for iPhone,12,10,None,1273,4339,Tibetan_mastiff,None
1338,686606069955735556,0,0,2016-01-11 17:50:18,Twitter for iPhone,10,10,Horace,580,1980,Labrador_retriever,None
1339,686386521809772549,0,0,2016-01-11 03:17:53,Twitter for iPhone,11,10,Crimson,934,3407,Yorkshire_terrier,None
1341,686358356425093120,0,0,2016-01-11 01:25:58,Twitter for iPhone,10,10,None,724,2302,pug,None
1342,686050296934563840,0,0,2016-01-10 05:01:51,Twitter for iPhone,11,10,Flávio,776,2305,Pomeranian,None
1343,686034024800862208,0,0,2016-01-10 03:57:12,Twitter for iPhone,12,10,None,1239,3258,Great_Dane,None
1346,685973236358713344,0,0,2016-01-09 23:55:38,Twitter for iPhone,11,10,Lorelei,557,2208,Siberian_husky,None
1348,685906723014619143,0,0,2016-01-09 19:31:20,Twitter for iPhone,9,10,Olive,3098,7862,Yorkshire_terrier,None
1350,685663452032069632,0,0,2016-01-09 03:24:40,Twitter for iPhone,12,10,Brooks,1559,3402,Chesapeake_Bay_retriever,None
1354,685325112850124800,0,0,2016-01-08 05:00:14,Twitter for iPhone,10,10,None,4233,9910,golden_retriever,None
1355,685321586178670592,0,0,2016-01-08 04:46:13,Twitter for iPhone,10,10,Rocky,684,2765,Boston_bull,None
1356,685315239903100929,0,0,2016-01-08 04:21:00,Twitter for iPhone,11,10,None,1149,3500,chow,None
1359,685198997565345792,0,0,2016-01-07 20:39:06,Twitter for iPhone,11,10,Alfie,705,2434,Old_English_sheepdog,None
1362,684940049151070208,0,0,2016-01-07 03:30:07,Twitter for iPhone,12,10,Oreo,1110,3360,Border_collie,None
1363,684926975086034944,0,0,2016-01-07 02:38:10,Twitter for iPhone,11,10,Bruiser,494,3661,Labrador_retriever,None
1364,684914660081053696,0,0,2016-01-07 01:49:14,Twitter for iPhone,12,10,None,1558,3669,chow,None
1365,684902183876321280,0,0,2016-01-07 00:59:40,Twitter for iPhone,11,10,Perry,564,1965,Pembroke,None
1367,684800227459624960,0,0,2016-01-06 18:14:31,Twitter for iPhone,11,10,Theodore,1059,2836,miniature_schnauzer,None
1368,684594889858887680,0,0,2016-01-06 04:38:35,Twitter for iPhone,10,10,None,3757,9327,Weimaraner,None
1370,684538444857667585,684481074559381504,4196983835,2016-01-06 00:54:18,Twitter for iPhone,12,10,None,1012,2768,Chihuahua,None
1371,684481074559381504,0,0,2016-01-05 21:06:19,Twitter for iPhone,10,10,Pippa,1241,4054,Chihuahua,None
1372,684460069371654144,0,0,2016-01-05 19:42:51,Twitter for iPhone,10,10,Jeph,590,2073,Labrador_retriever,None
1373,684241637099323392,0,0,2016-01-05 05:14:53,Twitter for iPhone,12,10,Obi,3519,8515,Pembroke,None
1377,684195085588783105,0,0,2016-01-05 02:09:54,Twitter for iPhone,9,10,Tino,551,2005,Chihuahua,None
1378,684188786104872960,0,0,2016-01-05 01:44:52,Twitter for iPhone,10,10,None,1252,3636,kelpie,None
1379,684177701129875456,0,0,2016-01-05 01:00:50,Twitter for iPhone,10,10,Kulet,715,2110,chow,None
1381,684097758874210310,0,0,2016-01-04 19:43:10,Twitter for iPhone,10,10,Lupe,1528,4286,Labrador_retriever,None
1383,683852578183077888,0,0,2016-01-04 03:28:54,Twitter for iPhone,10,10,Tiger,371,2016,toy_poodle,None
1384,683849932751646720,0,0,2016-01-04 03:18:23,Twitter for iPhone,5,10,Jiminy,1042,2740,Mexican_hairless,None
1387,683773439333797890,0,0,2016-01-03 22:14:26,Twitter for iPhone,9,10,Buddy,1443,3493,miniature_pinscher,None
1388,683742671509258241,0,0,2016-01-03 20:12:10,Twitter for iPhone,11,10,Sebastian,3534,6792,Pembroke,None
1389,683498322573824003,0,0,2016-01-03 04:01:13,Twitter for iPhone,11,10,Griffin,1024,3315,Airedale,None
1392,683449695444799489,0,0,2016-01-03 00:47:59,Twitter for iPhone,10,10,None,1714,4065,Lakeland_terrier,None
1393,683391852557561860,0,0,2016-01-02 20:58:09,Twitter for iPhone,11,10,Jack,2535,7957,French_bulldog,None
1394,683357973142474752,0,0,2016-01-02 18:43:31,Twitter for iPhone,10,10,None,998,3070,Pembroke,None
1397,683098815881154561,0,0,2016-01-02 01:33:43,Twitter for iPhone,12,10,None,704,2266,golden_retriever,None
1399,683030066213818368,0,0,2016-01-01 21:00:32,Twitter for iPhone,10,10,Lulu,773,2244,boxer,None
1400,682962037429899265,0,0,2016-01-01 16:30:13,Twitter for iPhone,7,10,Darrel,17743,38593,Chihuahua,None
1402,682750546109968385,0,0,2016-01-01 02:29:49,Twitter for iPhone,9,10,Taco,463,1589,English_setter,None
1404,682662431982772225,0,0,2015-12-31 20:39:41,Twitter for iPhone,11,10,Joey,1150,3181,beagle,None
1405,682638830361513985,0,0,2015-12-31 19:05:54,Twitter for iPhone,12,10,None,643,2148,English_springer,None
1406,682429480204398592,0,0,2015-12-31 05:14:01,Twitter for iPhone,8,10,None,1241,3585,whippet,None
1408,682393905736888321,0,0,2015-12-31 02:52:40,Twitter for iPhone,11,10,Kreg,728,2339,vizsla,None
1409,682389078323662849,0,0,2015-12-31 02:33:29,Twitter for iPhone,9,10,Brody,496,1737,curly-coated_retriever,None
1410,682303737705140231,0,0,2015-12-30 20:54:22,Twitter for iPhone,9,10,Todo,1064,3213,Lakeland_terrier,None
1411,682259524040966145,0,0,2015-12-30 17:58:40,Twitter for iPhone,9,10,Jax,1288,4347,Siberian_husky,None
1415,682032003584274432,0,0,2015-12-30 02:54:35,Twitter for iPhone,11,10,Ulysses,2142,6874,schipperke,None
1417,681981167097122816,0,0,2015-12-29 23:32:35,Twitter for iPhone,12,10,Jimothy,1097,2915,Labrador_retriever,None
1422,681610798867845120,0,0,2015-12-28 23:00:52,Twitter for iPhone,12,10,None,504,1991,toy_poodle,None
1423,681579835668455424,0,0,2015-12-28 20:57:50,Twitter for iPhone,8,10,Apollo,1384,3699,Rottweiler,None
1424,681523177663676416,0,0,2015-12-28 17:12:42,Twitter for iPhone,12,10,Carly,6176,14956,Norfolk_terrier,None
1425,681339448655802368,0,0,2015-12-28 05:02:37,Twitter for iPhone,9,10,Asher,4326,9702,Labrador_retriever,None
1426,681320187870711809,0,0,2015-12-28 03:46:05,Twitter for iPhone,11,10,Glacier,805,2769,Samoyed,None
1429,681281657291280384,0,0,2015-12-28 01:12:59,Twitter for iPhone,11,10,Sarge,1172,3360,Saint_Bernard,None
1430,681261549936340994,0,0,2015-12-27 23:53:05,Twitter for iPhone,9,10,Panda,291,1517,Tibetan_terrier,None
1433,681193455364796417,0,0,2015-12-27 19:22:30,Twitter for iPhone,11,10,Aspen,1579,3870,Pomeranian,None
1435,680959110691590145,0,0,2015-12-27 03:51:18,Twitter for iPhone,9,10,Ozzie,2129,4750,pug,None
1436,680940246314430465,0,0,2015-12-27 02:36:20,Twitter for iPhone,4,10,Alice,1123,3359,soft-coated_wheaten_terrier,None
1437,680934982542561280,0,0,2015-12-27 02:15:25,Twitter for iPhone,10,10,Sadie,466,2164,Labrador_retriever,None
1438,680913438424612864,0,0,2015-12-27 00:49:49,Twitter for iPhone,11,10,Griswold,658,2495,Pomeranian,None
1439,680889648562991104,0,0,2015-12-26 23:15:17,Twitter for iPhone,9,10,Cheesy,387,1840,Shetland_sheepdog,None
1441,680801747103793152,0,0,2015-12-26 17:25:59,Twitter for iPhone,10,10,None,877,2468,pug,None
1443,680609293079592961,0,0,2015-12-26 04:41:15,Twitter for iPhone,9,10,Brody,755,2751,French_bulldog,None
1445,680497766108381184,0,0,2015-12-25 21:18:05,Twitter for iPhone,12,10,Percy,2026,4414,Chihuahua,None
1453,680161097740095489,0,0,2015-12-24 23:00:17,Twitter for iPhone,12,10,Goliath,782,2423,bluetick,None
1455,680130881361686529,0,0,2015-12-24 21:00:12,Twitter for iPhone,10,10,Reggie,1013,2382,Maltese_dog,None
1456,680115823365742593,0,0,2015-12-24 20:00:22,Twitter for iPhone,9,10,Ozzy,964,2824,pug,None
1459,680070545539371008,0,0,2015-12-24 17:00:27,TweetDeck,9,10,Emmie,932,2685,Shih-Tzu,None
1461,679862121895714818,0,0,2015-12-24 03:12:15,Twitter for iPhone,11,10,None,662,2557,EntleBucher,None
